text,label
"Good morning, I keep getting a 500 error when i hit export on the dashboard. This is blocking me.",account_access
"To whom it may concern, Could you support exporting to pdf and not just csv. This is blocking me.",feature_request
"To whom it may concern, Notifications stopped firing after the latest release. This is blocking me.",technical
Pages take over 30 seconds to load lately. Regards.,technical
"Hi team, The forgot-password page says my account doesn't exist.",account_access
"To whom it may concern, Two-factor isn't sending me a code anymore. This is blocking me.",billing
I need some help. Pages take over 30 seconds to load lately. Appreciate any help.,technical
I need some help. An integration with slack would be really useful. This is blocking me.,account_access
Following up: The csv download comes out corrupted and won't open .Thanks in advance.,technical
"Hey, Snyc has been broken since the update in april.",technical
"Hi team, I was removed from my workspace by imstake. Please advise.",account_access
Where can i find docs for the reporting feature. This is blocking me.,general_inquiry
"To whom it may concern, Please add a way to bulk-edit records. Appreciate any help.",billing
Quick question - My subscription jumped to $80 without any notice. Sorry if this is the wrong channel.,billing
Quick question - Do you publish a public roadmap i can follow.,general_inquiry
Quick question - An api webhook for new events would unblock our team. Appreciate any help.,technical
"Hello, Two-factor isn't sending me a code anymore. Please advise.",account_access
Urgent: Is there a free trial before i commit.,general_inquiry
"Good morning, The csv download comes out corrupted and won't open. Hoping for a quick reply.",technical
"Good morning, The forgot-password page says my account doesn't exist. Sorry if this is the wrong channel.",account_access
"Hey, My subscription jumped to $29 without any notice. Appreciate any help.",feature_request
Quick question - The $49.00 charge o nmy statement doesn't look right. Thanks in advance.,billing
"Hello, The mobile app freezes on the login screen. Appreciate any help.",technical
"Good morning, I see logins i don't recognise and i'm worried about my account. Let me know.",account_access
"Hi team, Let us customise which columns show in the main table.",feature_request
I need some help. I keep getting a 500 error when i hit export on the dashboard. This is blocking me.,technical
"Hi team, Please confirm whether i'll be charged $199 again next cycle. Regards.",billing
"Hey, I'd love to schedule reports to send automatically each week. Sorry if this is the wrong channel.",feature_request
"Hello, What arey our support hours and how do i reach a person. Thanks in advance.",general_inquiry
"Hey, It would be great to have a dark mode. Please advise.",feature_request
"Good morning, Please add a way to bulk-edit records. Sorry if this is the wrong channel.",feature_request
Quick question - I keep getting a 500 error when i hit export on the dashboard. This is blocking me.,technical
"Hey, I was removed from my workspace by mistake. Thanks in advance.",general_inquiry
Quick question - It would be great to have a dark mode. Please advise.,feature_request
"Good morning, Let us customise which columns show in the main table. Appreciate any help.",feature_request
"Hi team, An integration with slack would be really useful. Please advise.",feature_request
Quick qusetion - Please add a way to bulk-edit records. Appreciate any help.,feature_request
"Hi team, I was removed from my workspace by mistake. Thanks in advance.",account_access
Urgent: I was billed $199 even though my card was declined.,billing
"Hello, Notifications stopped firing after the latest release. Please advise.",technical
"Goodm orning, Pages take over 30 seconds to load lately. Please advise.",technical
"Hey, Sync has been broken since the update in q1. Sorry if this is the wrong channel.",technical
The promo code didn't apply so i paid the full $120. Hoping for a quick reply.,billing
Is there a free trial before i commit. Appreciate any help.,technical
"To whom it may concern, I was charged $15.50 twice this month and need the duplicate refunded. Sorry if this is the wrong channel.",billing
"Hey, Could you support exporting to pdf and not just csv. Let me know.",feature_request
"Hello, The $19 charge on my statement doesn't look right. Sorry if thisi s the wrong channel.",billing
"Hi team, It would be great to have a dark mode. Please advise.",feature_request
Urgent: I need to change the email address on my account. Please advise.,account_access
Following up: I was charged $19 twice this month and need the duplicate refunded. Let me know.,general_inquiry
"To whom it may concern, I'd love to schedule reports to send automatically each week.",feature_request
Follwoing up: The mobile app freezes on the login screen. This is blocking me.,technical
I need some help. Sync has been broken since the update in january. Sorry if this is the wrong channel.,technical
"Hi team, Where can i find docs for the reporting feature. Let me know.",billing
"Good morning, A mobile widget for quick stats would help a lot. Appreciate any help.",feature_request
Which plan is right for a team of about ten people. Appreciate any help.,general_inquiry
"Good morning, I'm stuck in a redirect loop trying to sign in with sso. Sorry if this is the wrong channel.",account_access
"Hello, I want to add a teammate with admin permissions. This is blocking me.",account_access
Is there a free trial before i commit. Regards.,technical
"Hey, Notifications stopped firing after the latest release. Sorry if this is the wrong channel.",technical
"Hello, Do you have plans to suppor tsso for enterprise. Hoping for a quick reply.",feature_request
Notifications stopped firing after the latest release. Please advise.,technical
"Hey, Pages take over 30 seconds to load lately. Regards.",technical
"Hi team, The forgot-password page says my account doesn't exist. Sorry if this is the wrong channel.",account_access
"Hey, I was charged $49.00 twice this month and need the duplicate refunded. Let me know.",billing
"Hey, I keep getting a 500 error when i hit export on the dashboard. Appreciate any help.",technical
I need some help. Please add a way to bulk-edit records. Appreciate any help.,feature_request
Following up: An integration with slack would be really useful. Please advise.,feature_request
Urgent: Do you publish a public roadmap i can follow. Sorry if this is the wrong channel.,general_inquiry
Urgent: My subscription jumped to $199 without any notice. Hoping for a quick reply.,billing
"To whom it may concern, Sync has been broken since the update in march. Please advise.",technical
"To whom it may concern, I need to change the email address on my account. Please advise.",account_access
"Good morning, I'd like a refund on the annual plan i bought in june. Appreciate any help.",billing
"To whom it may concern, Which plan is right for a team of about ten people. Regards.",general_inquiry
Following up: Could you support exporting t opdf and not just csv. Thanks in advance.,feature_request
Sync has been broken since the update in q1. Reagrds.,technical
"Hi team, I'm stuck in a redirect loop trying to sign in with sso. Hoping for a quick reply.",account_access
Urgent: What are your support hours and how do i reach a person. Appreciate any help.,general_inquiry
"Hi team, A mobile wdiget for quick stats would help a lot. This is blocking me.",general_inquiry
Following up: The $19 charge on my statement doesn't look irght. Appreciate any help.,billing
"Hello, Two-factor isn't sending me a code anymore. This is blocking me.",account_access
How does your product compare to others i'm evaluating. This is blocking me.,technical
"Hi team, I see logins i don't recognise and i'm worried about my account. Sorry if this is the wrong channel.",account_access
Urgent: Which plan is right for a team of about ten people. Hoping for a quick reply.,general_inquiry
"Hi team, A mobile widget for quick stats would help a lot. Please advise.",feature_request
"Goo dmorning, My subscription jumped to $80 without any notice. Regards.",billing
A mobile widget for quick stats would hel pa lot.,feature_request
"Good morning, I was removed from m yworkspace by mistake.",account_access
Quick question - The csv download comes out corrupted and won't open.,technical
I need some help. I was billed $199 even though my card was declined. Appreciate any help.,billing
A mobile widget for quick stats would help a lot. Regards.,feature_request
The app crashes whenever i upload a file over 10mb. Please advise.,technical
Could you support exporting to pdf and not just csv. Please advise.,feature_request
"To whom it may concern, The app crashes whenever i upload a file over 10mb. Please advies.",technical
Following up: The forgot-password page says my account doesn't exist. Please advise.,account_access
Urgent: I'm stuck in a redirect loop trying to sign in with sso.,account_access
Which plan is right for a team of about ten people. Let me know.,general_inquiry
Quick question - Could you support exporting to pdf and not just csv. Regards.,billing
"Hi team, It would be great to have a dark mode. This is blocking me.",feature_request
"Hello, My subscription jumped to $120 without any notice. This is blocking me.",billing
"Good morning, What's your data retention and privacy policy. Please advise.",general_inquiry
Quick question - Is there a free trial before i commit. Thanks in advance.,general_inquiry
Following up: Do you publish a public roadmap i can follow. Appreciate any help.,general_inquiry
"To whom itm ay concern, A mobile widget for quick stats would help a lot. Appreciate any help.",feature_request
Quick question - Api calls time out intermittently and break my integration.,technical
"Hi team, I see logins i don't recognise and i'm worried about my account.",account_access
"Good morning, Is there a free trial before i commit. Hoping for a quick reply.",general_inquiry
Quick question - Do you have plans to support sso for enterprise. Please advise.,feature_request
Following up: Two-factor isn't sending me a code anymore. Let me know.,account_access
Following up: The promo code didn't apply so i paid the full $15.50. This is blocking me.,billing
"Hi team, Do you publish a public roadmap i can follow. Hoping for a quick reply.",general_inquiry
Quick question - Could you support exporting to pdf and not just csv. Let me know.,feature_request
"To whom it may concern, The $15.50 charge on my statement doesn't look right. Appreciate any help.",billing
"To whom it may concern, Can you point me to a getting-started tutorial.",billing
Following up: The forgot-password page says my account doesn't exist. Thanks in advance.,account_access
"Hey, Do you have plans to support sso for enterprise. Thanks in advance.",feature_request
"Hey, Sync has been broken since the update in march. Appreciate any help.",technical
"Good morning ,The forgot-password page says my account doesn't exist. Appreciate any help.",account_access
I need some help. I keep getting a 500 error when i hit export on the dashboard. Let me know.,technical
I was removed from my workspace by mistake. Appreciate any help.,account_access
"Hi team, I can't log in and the password reset email never arrives.",feature_request
Urgent: Do you offer dsicounts for non-profits. This is blocking me.,general_inquiry
"Hi team, The app crashes whenever i upload a file over 10mb. Let me know.",technical
"Hey, I can't log in and the password reset email never arrives. Thanks in advance.",account_access
Urgent: How doe syour product compare to others i'm evaluating. Thanks in advance.,feature_request
"Hi team, I was charged $15.50 twice this month and need the duplicate refunded.",billing
Urgent: An api webhook for new events would unblock our team. Regards.,feature_request
Following up: Sync has been broken since the updtae in june. Let me know.,technical
"Hello, A mobile widget for quick stats would help a lot. Regrads.",feature_request
"Hello, I'd love to schedule reports to send automatically each week. Sorry if this is hte wrong channel.",feature_request
"To whom it may concern, A mobile widget for quick stats would help a lot. Sorry if this is the wrong channel.",technical
"Hey, Could you support exporting to pdf and not just csv. Sorry if this is the wrong channel.",feature_request
Following up: I'd love to schedule reports to send automatically each week. Hopign for a quick reply.,feature_request
"To whom it may concern, Please confirm whether i'll be charged $120 again next cycle. Hoping for a quick reply.",billing
"Hi team, The analytics charts render completely blank in safari. Sorry if this is the wrong channel.",technical
"Hi team, The mobile app freezes on the login screen. Appreciate any help.",technical
"Hey, Where can i find docs for the reporting feature. This is blocking me.",general_inquiry
Following up: Sync has been broken since the update in january. Please advise.,technical
"Hello, I want to add a teammate with admin permissions. Hoping for a quick reply.",general_inquiry
"Hey, Where can i find docs for the reporting feature. Appreciate any help.",general_inquiry
"To whom it may concern, What are your support hours and hwo do i reach a person. Let me know.",general_inquiry
Which plan is right for a team of about ten people. Hoping for a quick reply.,general_inquiry
I need some help. I see logins i don't recognise and i'm worried about my account. This is blocking me.,account_access
"To whom it may concern, I can't log in and the password reset email never arrives. Let me know.",account_access
I need some help. Notifications stopped firing after the latest release. Sorry if this is the wrong channel.,technical
Urgent: I need to change the email address on my account. Sorry if this is the wrong channel.,account_access
I need some help. There are two separate $49.00 charges from the same day. Let me know.,billing
Urgent: An api webhook for new events would unblock our team. Thanks in advance.,feature_request
"Hi team, It would be great to have a dark mode.",feature_request
Following up: An integration with slack would be really useful. This is blocking me.,feature_request
"Hey, The app crashes whenever i upload a file over 10mb.",technical
"Hi team, Do you publish a public roadmap i can follow. Sorry if this is th ewrong channel.",general_inquiry
Let us customise which columns show in the main table. Hoping for a quick reply.,feature_request
"Hey, I can't find the invoice for june and my finance team nedes it. Thanks in advance.",billing
"Hi team, I was charged $199 twice this month and need the duplicate refunded. Let me know.",billing
Following up: Do you offer discounts for non-profits.,general_inquiry
"Hello, Can you point me to a getting-started tutorial. Sorry if this is the wrong channel.",general_inquiry
Urgent: Do you offer discounts for non-profits. Hoping for a quick reply.,account_access
Quick question - I'd like a refund on the annual plan i bought in june. Appreciate any help.,billing
Pages take over 30 seconds to load lately.,technical
"Good morning, Which plan is right for a team of about ten people. Regards.",general_inquiry
I need some help. Can you point me to a getting-started tutorial. Please avdise.,general_inquiry
I need some help. My account got locked after a few failed attempts. Regards.,account_access
"Hello, Two-factor isn't sending me a code anymore. Appreciate any help.",billing
Urgent: I was billed $15.50 even though my card was declined. Let me know.,billing
A mobile widget for quick stats would help a lot. Please advise.,feature_request
I need some help. An api webhook for new events would unblock our team. Thanks in advance.,technical
It would be great to have a dark mode. Hoping for a quick reply.,feature_request
"Hello, The promo code didn't apply so i paid the full $29. Regards.",billing
Quick question - A mobile widget for quick stats would help a lot. Appreciate any help.,feature_request
"Hey, What are your support hours and how do i reach a person. Regards.",general_inquiry
Pages take over 30 seconds to load lately. Let me know.,technical
"Hey, I was removed from my workspace by mistake.",account_access
"To whom it may concern, An api webhook for new events would unblock our team. Let me know.",feature_request
"Hello, My subscription jumped to $9.99 without any notice.",billing
"Good morning, My account got locked after a few failed attempts. Sorry if this is the wrong channel.",account_access
"Hi team, The csv download comes out corrupted and won't open. Regards.",technical
"Good morning, Could you support exportnig to pdf and not just csv. Appreciate any help.",feature_request
"Good morning, An integration with slack would be really useful. Let me know.",feature_request
Urgent: Sync has been broken since the update in last month. Appreciate any help.,technical
I need some help. Please add a way to bulk-edit records. Let me know.,feature_request
Urgent: Which paln is right for a team of about ten people. Hoping for a quick reply.,general_inquiry
Let us customise which columns show in the main table. Please advise.,feature_request
Quick question - What's your daat retention and privacy policy.,general_inquiry
"Hey, What's your data retention and privacy policy. This is blocking me.",general_inquiry
Urgent: An integration with slack would be really useful. Thanks in advance.,feature_request
"Hey, An integration with slack would be really useful. This is blocking me.",feature_request
I need some help. There are two separate $19 charges from the same day. Hoping for a uqick reply.,billing
"Hi team, Do you offer discounts for non-profits. Please advise.",general_inquiry
"Hey, Two-factor isn't sending me a code anymore.L et me know.",account_access
I need some help. Please confirm whether i'll be charged $19 again next cycle. Regards.,billing
"To whom it may concern, What are your support hours and how do i reach a person. Let me know.",general_inquiry
"Hey, I see logins i don't recognise and i'm worried about my account. Hoping for a quick reply.",account_access
I need some help. I'd love to schedule reports to send automatically each week. Please advise.,feature_request
Following up: What's your data retention and privacy policy. Thanks in advance.,general_inquiry
"Hi team, I need to change the email address on my account. Sorry if this is the wrong channel.",account_access
Urgent: My subscription jumped to $15.50 without any notice. Appreciate any help.,billing
"Hi team, The csv download comes out corrupted and won't open. Let me know.",technical
"Hello, I'd love to schedule reports to send automatically each week. Please advise.",feature_request
Urgent: The forgot-password page says my account doesn't exist. Let me know.,account_access
Quick question - The $15.50 charge on my statement doesn't look right. Please advise.,billing
"Good morning, What's your data retention and privacy policy.",general_inquiry
Following up: A mobile widget for quick stats would help a lot.,feature_request
I see logins i don't recognise and i'm worried about my account.,account_access
"To whom it may concern, Where can i find docs for the reporting feature. This is blocking me.",general_inquiry
"Hi team, The analytics charts render completely blank in safari. Hoping for a quick reply.",technical
Urgent: The forgot-password page says my account doesn't exist. Hoping for a quick reply.,account_access
"Good morning, I'd love to schedule reports to send automatically each week.",feature_request
An integrtaion with slack would be really useful. Please advise.,feature_request
I need some help. How does your product compare to others i'm evaluating. Regards.,general_inquiry
Quick question - My account got locked after a few failed attempts. Please advise.,account_access
"Hello, Please add a way to bulk-edit records.",feature_request
"Hello, I can't log in and the password reset email never arrives. Let me know.",feature_request
"Hi team, How does your product compare to others i'm evaluating. Please advise.",general_inquiry
Quick question - I was removed from my workspace by mistake. Appreciate any help.,account_access
Following up: Two-factor isn't sending me a code anymore. Pleas eadvise.,account_access
"To whom itm ay concern, I was billed $19 even though my card was declined.",billing
Following up: The app crashes whenever i upload a file over 10mb. Hoping for a quick reply.,technical
"Good morning, Sync has been broken since the update in january. Thanks in adavnce.",technical
"Hey, Is there a fere trial before i commit.",general_inquiry
Quick question - The csv download comes out corrupted and won't open. Sorry if this is the wrong channel.,technical
I need some help. Please confirm whether i'll be charged $29 again next cycle. Regards.,billing
"Hey, Where can i find doc sfor the reporting feature. Hoping for a quick reply.",general_inquiry
Urgent: The $49.00 charg eon my statement doesn't look right. Regards.,billing
Following up: Where can i find docs for the reporting feature. This is blocking me.,general_inquiry
"Hey, I was charged $199 twice this month and need the duplicate refunded. Let me know.",billing
"Hey, The $9.99 charge on my statement doesn't look right. Let me know.",billing
Following up: The app crashes whenever i upload a file over 10mb.,feature_request
"Hi team, An api webhook for new events would unblock our team.",feature_request
There are two separate $49.00 charges from the same day.,billing
Where can i find docs for the reporting feature. Thanks in advance.,general_inquiry
Quick question - The promo code didn't apply so i paid the full $120. Hoping for a quick reply.,billing
"To whom it may concern, Is there a rfee trial before i commit.",general_inquiry
Quick question - Could you support exporting to pdf and not just csv. Regards.,feature_request
"Hello, Sync has been broken since the update in last month. This is blocking me.",technical
"Hello, I'd love to scheduler eports to send automatically each week. Regards.",feature_request
"Hi team, The app crashes whenever i upload a file over 10mb. Thanks in advance.",technical
Urgent: The analytics charts render completely blank in safari. This is blocking me.,technical
Urgent: Pages take over 30 seconds to load lately.,technical
I need some help. Is there a free trial before i commit. Thanks in advance.,general_inquiry
"Good morning, Please confirm whether i'll be charged $49.00 again next cycle. This is blocking me.",billing
"Hey, I keep getting a 500 error when i hit export on the dashboard. Regards.",technical
I need some help. Please add a way to bulk-edit records. Hoping for a quick repyl.,feature_request
Urgent: Please confirm whether i'll be charged $9.99 again next cycle. Hoping for a quick reply.,billing
"Hello, An api webhook for new events would unblock our team. Appreciate any help.",feature_request
Urgent: Api calls time out intermittently and break my integration. Sorry if this is the wrong channel.,technical
A moblie widget for quick stats would help a lot. Please advise.,technical
"To whom it may concern, Can you point me to a getting-started tutorial. Regards.",general_inquiry
"To whom it may concern, Let usc ustomise which columns show in the main table. Please advise.",feature_request
"Hey, The $80 charge on my statement doesn't look right.",billing
Uregnt: My account got locked after a few failed attempts. Thanks in advance.,account_access
"Hey, Do you have plans to support sso for enterprise. Thanks in advance.",feature_request
"Hello, Could you support exoprting to pdf and not just csv. Let me know.",feature_request
Quick question - I'd like a refund on the annual plan i bought in q1. Hoping for a quick reply.,billing
Could you support exporting to pdf and not just csv. This is blocking me.,feature_request
"To whom it may concern, Sync has been broken since the update in january. Let me know.",technical
"To whom it may concern, Do you have plans to support sso for enterprise. Regards.",feature_request
I need some help. The forgot-password page says my account doesn't exist. Regards.,account_access
"Good morning, How does your product compare to others i'm evaluating. Please advise.",general_inquiry
"Hello, Could you support exporting to pdf and not just csv. Please advise.",feature_request
"Hey, Do you publish a public roadmap i can follow. Please advise.",general_inquiry
Quick question - I was removed from my workspace by mistake.,account_access
Following up: Please confirm whether i'll be charged $120 again next cycle. This is blocking me.,billing
I need some help. I'd love to schedule reports to send automatically each week. Please advise.,feature_request
"Good morning, It would be great to have a dark mode. Regards.",feature_request
"Hey, My subscription jumped to $199 without any notice. Let me know.",billing
"Good morning, Could you support exporting to pdf and not just csv. Sorry if this is the wrong channel.",feature_request
Urgent: I need to change the email address on my account. Hoping for a quick reply.,account_access
"To whom it may concern, Which plan is right for a team of about ten people. Let me know.",feature_request
Ugrent: I want to add a teammate with admin permissions. Appreciate any help.,account_access
"Hi team, The app crashes whenever i upload a file over 10mb. Thanks in advance.",feature_request
Quick question - I need to change the email address on my account. Sorry if this is the wrong channel.,account_access
"Hey, I was billed $29 even though my card was declined. Let me know.",billing
I can't log in and the password reset email never arrives. Sorry if this is the wrong channel.,account_access
"Hello, Do you offer discounts for non-profits. This is blocking me.",general_inquiry
I need some help. The promo code didn't apply so i paid the full $19. Appreciate any help.,billing
"To whom it may concern, Can you point me to a getting-started tutorial.",general_inquiry
Quick question - I was removed from my workspace by mistake. Regards.,account_access
Quick question - What's your data retention and privacy policy. Sorry if this is the wrong channel.,general_inquiry
"Good morning, What's your data retention and privacy policy. Let me know.",general_inquiry
"Hey, Could you support exporting to pdf and not just csv. Hoping for a quick reply.",feature_request
"Hi team, Let us customise which columns show in the main table. Let me know.",billing
"Hey, Please add a way t obulk-edit records. Thanks in advance.",feature_request
"Hey, I can't find the invoice for june and my finance team needs it. This is blocking me.",billing
The analytics charts render completely blank in safari. Hoping for a quick reply.,technical
Sync has been broken since the update in last month. This is blcoking me.,technical
"Hey, I want to add a teammate with admin permissions. Please advise.",account_access
Following up: The promo coed didn't apply so i paid the full $80. Sorry if this is the wrong channel.,billing
It would be great to have a dark mode. Hoping for a quick reply.,feature_request
"Hi team, I keep getting a 500 error when i hit export on the dashboard. Appreciate any help.",technical
Urgent: There are two separate $49.00 charges from the same day. Hoping for a quick reply.,billing
Urgent: I'd like a refund on the annual plan i bought in q1. Let me know.,billing
The analytics charts render completely blank in safari. Thanks ni advance.,account_access
"Hello, An integration with slack would be really useful. Hoping for a quick reply.",feature_request
"Hello, The mobile app freezes on the login screen. Appreciate any help.",technical
Quick question - What are your support hours and how do i reach a person. Let me know.,general_inquiry
"Good morning, Please add a way to bulk-edit records. Sorry if this is the wrong channel.",feature_request
There are two separate $9.99 charges from the same day. Thanks in advance.,billing
Urgent: Let us customise which columns show in the main table. Let me know.,feature_request
Quick question - I'm stuck in a redirect loop trying to sign in with sso. Thanks in advance.,account_access
Urgent: The analytics charts render completely blank in safari. Let me know.,technical
Following up: Api calls time out intermittently and break my integration. Hoping for a quick reply.,account_access
"Hey, Please add a way to bulk-edit records. Sorry if this is the wrong channel.",feature_request
Pages take over 30 seconds to load lately. Thanks in advance.,technical
The analytics charts render completely blank in safari. This is blocking me.,technical
"To whom it may concern, I want to add a teammate with admin permissions. Regards.",account_access
"To whom it may concern, I can't find the invoice for january and my finance team needs it. Appreciate any help.",billing
Following up: Please confirm whether i'll be charged $120 again next cycle.,billing
I need some help. Do you offer discounts for non-profits. Sorry if this is the wrong channel.,general_inquiry
"Hey, What are your support hours and how do i reach a person. Let me know.",general_inquiry
"Good morning, I want to add a teammate with admin permissions. Please advise.",account_access
"Hello, I see logins i don't recognise and i'm worried about my account. This is blocking me.",account_access
I need some help. I keep getting a 500 error when i hit export on the dashboard. This is blocking me.,technical
Urgent: What are your support hours and how do i reach a person. Please advise.,billing
"Good morning, A mobile widget forq uick stats would help a lot. Hoping for a quick reply.",feature_request
Quick question - Is there a free trial before i commit. Appreciate any help.,general_inquiry
The csv download comes out corrupted and won't open. Hoping fo ra quick reply.,technical
I need some help. Let us customise which columns show in the main table. This is blocking me.,feature_request
"Hello, The promo code didn't apply so i paid the full $80. This is blocking me.",billing
"Hey, I can't log in and the password reset email never arrives.",account_access
Quick question - Which plan is right for a team of about ten people. Hoping for a quick reply.,general_inquiry
Quick question - I'd like a refund on the annual plan i bought in june. Appreciate any help.,billing
I need some help. I was charged $199 twice this month and need the duplicate refunded. Let me know.,billing
I need some help. The app crashes whenever i upload a file over 10mb. Please advise.,technical
"Hi team, An api webhook for new events would unblock our team. Sorry if this is the wrong channel.",feature_request
"Hey, I was charged $15.50 twice this month and need the duplicate refunded. Regards.",billing
"Hello, Please confirm whether i'll be charged $80 again next cycle. Sorry if this is the wrong channel.",billing
Following up: Do you publish a public roadmap i can follow. Sorry if this is the wrong channel.,general_inquiry
"Good morning, Cna you point me to a getting-started tutorial. Let me know.",general_inquiry
Urgent: The app crashes whenever i upload a file over 10mb. Let me know.,technical
"Hi team, A mobile widget for quick stats would help a lot. Let me know.",feature_request
Quick question - The mobile app freezes on the login screen. Appreciate any help.,technical
"Good morning, I keep getting a 500 error when i hit export on the dashboard.",technical
"Good morning, It would be great to have a dark mode. Let me know.",feature_request
"To whom it may concern, I can't find the invoice for june and my finance team needs it.",billing
"Hey, Where can i find docs fort he reporting feature. Please advise.",general_inquiry
Quick question - I was removed from my workspace by mistake. Regards.,account_access
"To whom it may concern, A ombile widget for quick stats would help a lot.",feature_request
Urgent: I can't log in and the password resete mail never arrives. Appreciate any help.,account_access
"Hey, How does your product compare to others i'm evaluating. Hoping for a quick reply.",general_inquiry
Following up: I was charged $29 wtice this month and need the duplicate refunded. Let me know.,billing
Quick question - Please confirm whether i'll be charged $199 again next cycle. This is blocking me.,billing
Quick question -I  see logins i don't recognise and i'm worried about my account.,account_access
"To whom it may concern, What's your data retention and privacy policy. Hoping for a quick reply.",general_inquiry
What are your support hours and how do i reach a person. Appreciate any help.,general_inquiry
"Hey, Which plan is right for a team of about ten people. Thanks in advance.",general_inquiry
"Good morning, There are two separate $29 charges from the same day. Sorry if this is the wrong channel.",billing
Urgent: Sync has been broken since the update in last month. Let me know.,account_access
The $15.50 charge on my statement doesn't look right. Let me know.,billing
What are your support hours and how do i reach a person. Sorry if this is the wrong channel.,general_inquiry
"Hello, What's your data retention and privacy policy. Regards.",general_inquiry
Urgent: I was charged $49.00 twice this month and need the duplicate refunded. Hoping for a quick reply.,billing
Following up: The forgot-password page says my account doesn't exist. Sorry if htis is the wrong channel.,account_access
The csv download comes out corrupted and won't open. Thanks in advance.,technical
"To whom it may concern, I see logins i don't recognise and i'm worried about my account. Let me know.",billing
Please confirm whether i'll be charged $9.99 again next cycle. Sorry if this is the wrong channel.,billing
"Hello, My subscription jumped to $19 without any notice. Regards.",billing
"To whom it may concern, I was removed from my workspace by mistake. Sorry if this is the wrong channel.",feature_request
I need some help. Sync has been broken since the update in january. Thanks in advance.,technical
I need some help. Do you offer discounts for non-profits. Hoping for a quick reply.,general_inquiry
Quick question - The mobile app rfeezes on the login screen. Appreciate any help.,technical
Quick question - I need to change the email address on my account. Let me know.,account_access
"Good morning, I'm stuck in a redirect loop trying to sign in with sso. Let me know.",account_access
I need some help. Notifications stoppedf iring after the latest release. Appreciate any help.,technical
"To whom it may concern, There are two separate $15.50 charges from the same day. Thanks in advance.",billing
Quick question - What are your support hours and how do i reach a person.,general_inquiry
"Hello, Can you point me to a getting-started tutorial. Regards.",general_inquiry
"Good morning, There are two separate $80 charges from the same day. Let me know.",billing
Urgent: My account got locked after a few failed attempts. Sorry if this is the wrong channel.,feature_request
I need some help. Two-factor isn't sending me a code anymore. Hoping for a quick reply.,account_access
"Hello, Could you support exporting to pdf and not just csv. Please advise.",feature_request
